step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_rms,corrente_arco_max,gradiente_rho_arco_media_assoluta,circolazione_topologica_media,olonomia_fase_max,olonomia_fase_media_assoluta,olonomia_fase_rms,berry_spin_max,berry_spin_media_assoluta,berry_spin_rms,berry_spin_media,spin_cluster_modulo,spin_cluster_omega,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,scala_com,rcom_01,s2_medio,s2_max,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
136,846,138582,1.4561681607844137e-09,0.0002387458995235703,6.566677786775584e-05,0.0002387458995235703,0.874036030576906,11.409051539167724,9.323264544420896,-73.51761835818296,55.159548756787146,-0.31334446976925595,73.51761835818296,0.012998148768776616,12.561066718464414,6.457550907916329,-3.7948969136272623,4.636353988984365,0.003700294471062083,4.636353988984365,0.552633144155015,3.7660465102520226,1.7607131243255407,0.16265513174513158,1.3537854881110074,0.8145603135576394,0.43795479415736444,1.7023405915903598,1.1287644407743926,0.002772330481676688,1.4141828169386208,0.8929613626088572,0.027243009875062073,-0.7433128354887341,0,0,0,0.017415688283330275,0.8421423477562188,372,0.4193,0.04984,0.724491904061453,0,0,0,0.4236,287,0.7636241588724734,0.015371,0.01537097296826051,256,6.064323251059956e-10,3.832012650452305e-11,8.140718789669827e-11,4.057613276365619e-07,3.493710808796763e-05,9.546879810828677e-12,19.08464073420712,5.100403979704746,6.444230052785516,3.1093842391164364,1.1384602208845278,1.415649324354809,0.028472084247258396,0.08719460946716374,0.251168485374286,621.5186106961949,289.79812240988304,0.6091701849207349,0.6091702631979647,0.6091702876911013,0.7614628289974559,8.238352185936327e-07,394,0.1315,0.0976,0.06487,0.205321,2,0.0553,-0.7083,0.000566,19.998,9.999,2.0,0.4122,1.0,0.79722,0.57192,1.23351,0.20968,0.9158,1.0186,1.1123,0.5,3.1292,0.6954,0.0,0.1211,5.3312,1.7037,80,0.1071,-0.9982,12,0.1706,-0.9123,-1.0
137,846,138582,3.733945655502548e-10,0.00024047209305600096,6.021680556385005e-05,0.00024047209305600096,0.8727925318498262,11.412190669224607,9.323407003847159,-73.52464915210811,55.555931149678436,-0.26457860248380455,73.52464915210811,0.00372971990141595,12.546374934865739,6.487236994767107,-3.8262885253538035,4.68509033010592,0.0040101361787188644,4.68509033010592,0.5542656428202271,3.782891521899687,1.7655006016979946,0.15293226448952202,1.3912211933979721,0.8283373637552537,0.45208346005452676,1.7164783771785306,1.1376940541082325,0.0006517788352238263,1.4141610443265413,0.9146709544697808,0.02787181422775897,-0.7418093400949636,0,0,0,0.017537411960574865,0.843311057191387,372,0.4164,0.05624,0.7290340618969943,0,0,0,0.4247,287,0.7646461573805833,0.040192,0.04019224560383261,256,5.545493878029482e-10,1.0715760469520437e-10,1.5968663959538915e-10,3.889732492748389e-07,3.170668706390437e-05,2.0144760663716006e-11,17.247408547616224,5.839996410396484,7.226831273210631,3.1406242655455507,1.137845169329798,1.4848953895821297,0.04763030147202725,0.10050495040344003,0.20849378355684733,621.514368365864,289.796144320501,0.6091701841764207,0.6091702691189894,0.6091702876915672,0.7614628363987367,8.297974205966317e-07,394,0.1121,0.0663,0.05633,0.334627,2,0.0467,-0.7797,-0.00032,20.014,10.0068,2.0,0.4121,1.0,0.79622,0.55901,1.2321,0.21196,0.9153,1.0191,1.1134,0.5,3.1287,0.6953,0.0,0.1211,5.3303,1.7037,80,0.1568,-0.8595,12,0.2362,-0.9407,-1.0
138,846,138582,1.091682133997207e-09,0.00024790852308677634,5.61676874868771e-05,0.00024790852308677634,0.8713982787621054,11.41541450562661,9.323558790767919,-73.52995276597152,56.74489875442703,-0.3147019953439896,73.52995276597152,0.004920054396311269,12.561632471879737,6.5078389061032365,-3.865610981884531,4.7235120664183965,0.004416420089133579,4.7235120664183965,0.557560875401762,3.7987993962436457,1.7703871247745897,0.138695241639883,1.4420306246300272,0.8305230554855154,0.46621095712840943,1.730612406758133,1.1468407636921574,0.0004562691499341298,1.4141672014659599,0.8627533305326405,0.028439237341231827,-0.740226428042043,0,0,0,0.018226688075764854,0.8446039274763499,372,0.4177,0.06203,0.7346973190030749,0,0,0,0.4267,286,0.7649810855470623,0.057767,0.057767339409904084,256,7.468779325967486e-10,5.047316101515933e-11,9.853754538426822e-11,3.5766641384900263e-07,2.888514580880559e-05,-4.9034750150720805e-12,23.740680540936182,6.057966522578262,7.415203750213219,3.1091102149266545,1.0796564669608144,1.3983436705853234,-0.02722860526928325,0.11444276422183546,0.13876641670235546,621.5068376964273,289.79263296327747,0.6091701809732294,0.6091702776156542,0.6091702876912581,0.7614628470195678,8.554686865286576e-07,394,0.0812,0.0369,0.06851,0.75099,2,0.034,-0.8431,-0.000226,20.04,10.02,2.0,0.4146,1.0,0.79596,0.56901,1.23104,0.21364,0.916,1.0184,1.1118,0.5,3.1933,0.6734,0.0,0.121,5.3294,1.6689,80,0.1683,-0.698,13,0.1824,-0.9917,-2.0
139,846,138582,2.758396450686374e-09,0.00025038978648287384,5.3613802950147774e-05,0.00025038978648287384,0.869857415194036,11.418565092681671,9.323717627108914,-73.52588909693783,55.928218167857494,-0.25674824199695306,73.52588909693783,0.023542151876246864,12.56356666639222,6.528703319429727,-3.9130444448529853,4.7893179074111085,0.004672562637673931,4.7893179074111085,0.5578777232867567,3.8137705303924823,1.7747194091919383,0.11663721048120612,1.5277474282707035,0.7923619945241327,0.48033793356031446,1.7447477278950416,1.155468296964149,0.0030042860774768254,1.414071384229134,0.8481666640879768,0.029066951806818533,-0.7386076148225265,0,0,0,0.018527732393895435,0.8458967874091301,372,0.4179,0.06257,0.7372107220118533,0,0,0,0.4291,285,0.7652477386513717,-0.050035,-0.05003482955565075,256,5.547527748109223e-10,5.2437781530612576e-11,1.1799417826229142e-10,4.236841674502798e-07,2.6829151640399148e-05,-2.605202028033901e-12,24.63368924557433,5.248054331901956,6.4881022248403,3.1369333603050764,1.2760964713203053,1.5693439632227844,0.13107066783135676,0.11300070568890465,0.19435063430706037,621.5003839892107,289.7896237658025,0.6091701799031258,0.6091702828464196,0.6091702876905406,0.7614628535580245,8.64039861845536e-07,394,0.0413,0.032,0.03338,0.537457,2,0.0174,-0.8995,-0.001427,20.093,10.0466,2.0,0.4195,1.0,0.7945,0.57463,1.23025,0.2129,0.9211,1.0134,1.1003,0.5,3.1927,0.6733,0.0,0.1303,5.3212,1.6667,80,0.0845,-0.5425,13,0.0693,-0.6138,0.0
140,846,138582,1.568179385305967e-09,0.0002529161020667983,5.34938200285172e-05,0.0002529161020667983,0.8681617139641351,11.421595118887941,9.323882475438047,-79.92081904234195,56.07899927291208,-0.2643202626989367,79.92081904234195,0.005066929987044944,12.556513186592502,6.4592144844209285,-3.9695703946141383,4.845862260611075,0.004941154007311663,4.845862260611075,0.5580912435507155,3.8277800517709446,1.7788265360109976,0.15373920045873135,1.4182711973251059,0.8232321526910009,0.49444923667346596,1.7588717168579584,1.163949963535451,0.0006534342965376361,1.409278136971493,0.7271751243339177,0.029785548882928302,-0.7367321127130233,0,0,0,0.018775283506207864,0.8471656666492691,372,0.4191,0.06128,0.7397993943857463,0,0,0,0.4243,285,0.7662626175514035,-0.00798,-0.007979744459015503,256,8.883618329847771e-10,5.7928087273561425e-11,1.643295978599564e-10,3.398996720176248e-07,2.651266718971147e-05,1.9366581572849688e-11,23.068631281213804,5.577837450644298,7.287481577609595,3.137422740205067,1.1346624637148646,1.4142785001328664,-0.11718594256877728,0.12232524635961838,0.06729679747984266,621.4976385360623,289.7883436317021,0.6091701788149336,0.6091702844975178,0.609170287691053,0.7614628556218972,8.727614744512793e-07,394,0.0222,0.0331,-0.07983,0.634257,2,0.0113,0.4298,-0.001279,19.973,9.9863,2.0,0.4278,1.0,0.79306,0.57623,1.22922,0.21397,0.9153,1.0192,1.1136,0.5,3.1922,0.6732,0.0,0.1303,5.3203,1.6667,80,0.0368,0.3319,11,0.184,-1.0,-1.0
141,846,138582,9.958670637769215e-11,0.00025079881549336863,5.974532356408625e-05,0.00025079881549336863,0.8663056093791998,11.42425622354487,9.32404343995455,-79.91872203724115,56.447013404890996,-0.26100997569311635,79.91872203724115,0.010629328429785728,12.565336598060142,6.444316315692224,-4.014686336175206,4.898747643878946,0.005656801028468107,4.898747643878946,0.5583056303379824,3.84054358784306,1.7820259019406752,0.10080917577215454,1.3445052826305415,0.8287885507467777,0.5078327016353743,1.7723087703451321,1.171221714776501,0.0007623685898189292,1.409434668284291,0.724513740853821,0.030575488174843603,-0.7348326009155794,0,0,0,0.01881054752379912,0.8482534323620932,372,0.421,0.05655,0.7413534958436224,0,0,0,0.4224,285,0.7670786051296145,-0.00719,-0.007189672894574617,256,5.379042565651976e-10,4.303193303574421e-11,7.728816473043695e-11,4.044850548980537e-07,3.0921606251490006e-05,8.904675300054572e-12,24.277138806352465,5.983933653166694,8.014146497350346,3.139477023999748,0.8071861074580964,1.144700437313264,-0.027041422269925095,0.12952463285923693,0.27976040615197667,621.5091375502083,289.7937053258682,0.6091701797298243,0.6091702752941377,0.6091702876916851,0.7614628441176721,8.654391413069153e-07,394,0.0892,0.0434,-0.09844,1.180059,2,0.0379,0.8997,0.003853,19.942,9.971,2.0,0.4324,1.0,0.79455,0.57058,1.22876,0.2148,0.9193,1.0152,1.1043,0.5,3.1917,0.6731,0.0,0.1396,5.3122,1.6644,80,0.1426,-0.3482,12,0.2688,-0.3741,0.0
142,847,138583,0.0,0.00025754133442413305,6.18629636933572e-05,0.00025754133442413305,0.8597469021344463,11.437556237069355,9.323940903012286,-79.91346910912132,56.913187399104764,-0.26351839522684317,79.91346910912132,0.0062289097097186635,12.565841784460055,6.408955080868876,-4.067271409901134,4.952144115163011,0.008341482673924924,4.952144115163011,0.5586095831790462,3.852365612724148,1.7841068299295129,0.16571855655989098,1.365524130030198,0.8068863327786804,0.0,1.785761491152861,1.1770755099830166,1.0,1.0,1.0,0.0313835084092211,-0.732883721569533,0,0,0,0.0191595966368635,0.8491925946039962,372,0.4248,0.05153,0.7425401140500343,0,0,0,0.4213,284,0.7669969385725314,-0.004585,-0.0045854605553459216,256,1.468310691070072e-09,1.236477576074342e-10,1.8802197161646263e-10,3.935959396257635e-07,3.201086743389883e-05,1.8838894895464302e-11,16.941807118921226,4.968086734778307,6.226507550649101,0.0,0.0,0.0,0.0,0.7256255744761716,0.1384478315852584,621.5111271124763,289.79463300751723,0.6091701768280419,0.609170273091986,0.609170287691728,0.7614628413649824,8.887029126500506e-07,395,0.1009,0.0526,-0.06532,-0.01651,2,0.0439,0.8179,2.1e-05,19.961,9.9804,2.0,0.4153,1.0,0.79667,0.57727,1.22634,0.21482,0.9164,1.0182,1.1111,0.4994,3.2523,0.6505,0.0,0.1766,5.2831,1.6244,80,0.2011,-0.4722,12,0.3378,-0.0407,0.0
143,847,138583,2.7919841168343276e-23,0.0002708686027867212,6.766885392553711e-05,0.0002708686027867212,0.8574038907789948,11.44035567015522,9.324075213820244,-79.84665030376178,55.24349320741804,-0.2813823976647312,79.84665030376178,0.000962374036463487,12.559213555222769,6.375974396737537,-4.067075123556479,4.967176699107325,0.007911839320101862,4.967176699107325,0.5619848337904234,3.8529780244104885,1.7856304369684781,0.11834300811218446,1.3609964657456288,0.8291315482555836,1.4142115624116159e-08,1.785853468689546,1.1855131350408823,0.006438623405421118,1.414144415758284,0.9389236741014448,0.032063577124983866,-0.7308062476972803,0,0,0,0.02047565980787202,0.8504308834350552,372,0.4315,0.04879,0.7457260590409888,0,0,0,0.426,284,0.7679819458463462,-0.02549,-0.025490166831679373,256,1.0395488152012824e-09,4.504592772151796e-11,9.918479490786465e-11,3.052462972381092e-07,3.477011792700083e-05,1.0630177250751093e-11,24.98783522966106,6.352179894185972,8.320969044476575,3.130956096772911,0.950547429606371,1.342648195394024,0.12426235895922112,0.14040467271742238,0.19182034911138243,621.5142688904998,289.79609793770044,0.6091701710919436,0.6091702692481186,0.609170287691728,0.7614628365601481,9.346868529780956e-07,395,0.1134,0.0831,-0.05228,0.11836,2,0.0502,0.8264,-0.000565,19.992,9.9961,2.0,0.4186,1.0,0.79875,0.58472,1.2277,0.2179,0.9204,1.014,1.1018,0.5006,3.2518,0.6504,0.0,0.1765,5.2823,1.6244,80,0.1685,-0.6293,12,0.2312,0.2958,1.0
144,847,138583,2.8397193791844877e-11,0.0002851130201095257,7.248135306256361e-05,0.0002851130201095257,0.8548649824625268,11.44359477310383,9.324223563819652,-79.8378077259264,55.24311300747968,-0.29886411046346384,79.8378077259264,0.007510292153793561,12.565495846021758,6.36892169877521,-4.112715270287026,5.046861917945187,0.008344863798688821,5.046861917945187,0.5630115579833259,3.864165971047476,1.7905453624976944,0.09766010535758773,1.4558005970733705,0.8139397122906714,0.014136625845200744,1.7999850287284629,1.1949023717820264,0.0010767813018062178,1.4132830627925819,0.7921087817867031,0.03280745794440422,-0.7286768128418443,0,0,0,0.021459496047896452,0.8517904583290572,372,0.4358,0.04846,0.7488991405026258,0,0,0,0.4335,281,0.7666572727043232,-0.036016,-0.036015725993581604,256,5.582661315974027e-10,4.636042907357021e-11,9.430334934741859e-11,4.924490619249498e-07,3.679850954890067e-05,-1.1149372303828812e-11,25.032915618653387,7.008697104743664,8.800017684285416,3.137531167575676,0.9438750761378226,1.3428526786364472,-0.15559283031461993,0.14656430655415725,0.4020014789045152,621.5159653522353,289.7968889541193,0.6091701649608681,0.6091702669861238,0.6091702876917158,0.7614628337326547,9.838374081188457e-07,395,0.1064,0.0933,-0.06866,0.019431,2,0.049,0.8947,-0.000199,20.004,10.0018,2.0,0.4168,1.0,0.79888,0.5773,1.22711,0.21931,0.9135,1.0209,1.1176,0.5006,3.2512,0.6502,0.0,0.1765,5.2814,1.6244,80,0.0822,-0.9749,12,0.1167,0.9853,-1.0
145,847,138583,3.585136217939377e-10,0.00028877289899009555,7.907887279730413e-05,0.00028877289899009555,0.8521536225863349,11.446721611177315,9.324377330678116,-79.81792150239684,56.12079854028756,-0.3237858670946637,79.81792150239684,0.0015430045505836249,12.559296549485296,6.47140629322958,-4.1793650571932375,5.1074776056971265,0.008397583225543997,5.1074776056971265,0.5633047582471035,3.874361418435089,1.7944466325056874,0.055258127395675385,1.4001912807699297,0.8248796992814902,0.028191699812699172,1.8140345489691914,1.2028234596041085,6.761367665841789e-05,1.4125928901635931,0.7105948929497828,0.033542225473591265,-0.7264269140556141,0,0,0,0.02182766841675763,0.8530254189535437,372,0.4359,0.04776,0.750549527521985,0,0,0,0.4378,280,0.7668631424367202,-0.018028,-0.018028019594706457,256,5.892635205647392e-10,7.4723520202841e-11,1.2229923334642797e-10,4.866617619918266e-07,4.009298983813622e-05,2.533427546066731e-11,19.453833904878778,5.819040777858901,7.268048592587318,3.0925628421923954,0.6818810855356585,0.9964799986665904,0.008439484662172661,0.15732539512922208,0.23344495505753493,621.5204792817716,289.7989936832164,0.6091701633868677,0.6091702603306558,0.6091702876915737,0.7614628254133197,9.964592882808886e-07,395,0.1145,0.1206,-0.05905,0.00939,2,0.0515,0.9949,0.000489,20.002,10.0008,2.0,0.4156,1.0,0.79872,0.57158,1.22595,0.22089,0.9152,1.0192,1.1137,0.5006,3.2497,0.6499,0.0,0.1857,5.2717,1.6222,80,0.0791,-0.2965,12,0.2753,0.5905,0.0
146,847,138583,8.111568883624519e-10,0.00028358813535094197,8.92808978320797e-05,0.00028358813535094197,0.8492327089027891,11.449463176505626,9.324534048826898,-79.79293041337225,55.29235443467551,-0.31738461778668997,79.79293041337225,0.0013666293357004994,12.56028097407985,6.428320062221863,-4.224293472284879,5.1640826722343185,0.00834645645386169,5.1640826722343185,0.5636856497684405,3.8834367749096885,1.7980441865303596,0.11092522253872912,1.4065130803307038,0.8132991176983705,0.042112853791349436,1.8279359208430286,1.2099294085833332,0.0014677863503950173,1.4131291622950812,0.7163897753660415,0.03427280581879236,-0.7241442031298368,0,0,0,0.02130775655393892,0.8541220050899078,372,0.4303,0.0494,0.7517344618178311,0,0,0,0.4353,280,0.7677689040743453,0.012174,0.012173881379727414,256,6.724029143941463e-10,7.700370644480319e-11,1.1828903629941278e-10,4.542445417004034e-07,4.575624329881728e-05,1.6047861860939012e-11,20.456507171509294,6.026786528529517,7.270197242391667,3.069688888536525,0.6897578113952603,0.9882820074863776,-0.026355715246744238,0.14342757349814086,0.17049052256077873,621.525292464948,289.8012379465793,0.6091701656202799,0.6091702522144926,0.6091702876913789,0.7614628152681158,9.78560814164698e-07,395,0.1433,0.1466,-0.05461,-0.037549,2,0.0619,0.9694,0.000547,19.995,9.9974,2.0,0.4137,1.0,0.79963,0.57719,1.22508,0.22029,0.909,1.0254,1.1282,0.5006,3.2483,0.6497,0.0,0.1856,5.2695,1.6222,80,0.1178,0.5377,12,0.3244,0.5257,0.0
147,847,138583,6.509461685003828e-10,0.0002959644596276199,0.00010033017809828019,0.0002959644596276199,0.8460884886988167,11.45191610468134,9.32469283751845,-79.77092721487676,55.28203109531886,-0.30021151221675385,79.77092721487676,0.00024354261366259494,12.564292878919213,6.5045513385447915,-4.309256572510665,5.246805272079158,0.008111269625251917,5.246805272079158,0.5642920417002902,3.8916498427656503,1.8016550787440393,0.16720451581273343,1.3687672653680474,0.824464544971915,0.05609754009389105,1.8419184752235729,1.2170933063155918,0.008741028613935886,1.4139618478783027,0.9016557470865774,0.033294837862533594,-0.7217382105588603,0,0,0,0.02064136098180382,0.8550807757722396,372,0.4236,0.05403,0.7532654286256913,0,0,0,0.4342,281,0.769303855938657,-0.012218,-0.012217511292524907,256,7.251410140897559e-10,5.416882103587344e-11,9.26780631100515e-11,5.180421807083482e-07,5.177903707253295e-05,9.367595986669654e-12,23.548563639234047,5.929230039612242,7.282375520357401,3.1133305273863954,1.0359884537129023,1.4033845315915825,-0.018489496770134922,0.13976031589301416,0.2920724242978545,621.5288701184793,289.8029061142868,0.609170160293866,0.6091702455000809,0.6091702876914478,0.7614628068751012,1.0212611860796978e-06,395,0.1771,0.1773,-0.04687,-0.00765,2,0.075,0.9059,-0.00024,19.993,9.9967,2.0,0.413,1.0,0.80261,0.5789,1.22459,0.21954,0.9155,1.0189,1.113,0.5006,3.2475,0.6495,0.0,0.1856,5.2681,1.6222,80,0.0834,0.8143,12,0.2011,0.2691,1.0
148,849,138586,0.0,0.00032163380691095764,0.00010588948390841444,0.00032163380691095764,0.8356362051303186,11.47615071265395,9.324297684678381,-79.72374939162756,57.02784262245606,-0.3219152747551069,79.72374939162756,0.0024010940700622324,12.565958492281633,6.493744665197295,-4.3569169050536605,5.297233408612261,0.014614696834056862,5.297233408612261,0.5671145199246868,3.8989887288848024,1.8042012305955377,0.06873122389576691,1.4343102408247665,0.8156039298709261,0.0,1.8560187949421774,1.2232215011831928,1.0,1.0,1.0,1.9115913000478445e-06,-0.7193007170126905,0,0,0,0.019687843985088733,0.8561868394449729,372,0.415,0.05854,0.7549872810214472,0,0,0,0.4304,280,0.7693018435927622,0.016659,0.016659282066160186,256,4.760905443963941e-10,4.820683771263517e-11,8.043958978168493e-11,7.814109905621095e-07,5.4369542500656086e-05,3.909605943347403e-12,24.778453777647133,5.6886253139125795,7.033297520664329,0.0,0.0,0.0,0.0,0.7079798887860614,0.06189483767025491,621.5301403787267,289.8034984039276,0.6091701492451342,0.6091702429764203,0.609170287691728,0.7614628037205253,1.109834107187571e-06,397,0.1921,0.2,-0.01775,0.039942,2,0.0799,0.8921,-0.000309,19.993,9.9966,2.0,0.4111,1.0,0.80138,0.58044,1.21898,0.22438,0.9172,1.0173,1.1091,0.5006,3.2343,0.6469,0.0,0.2218,5.2323,1.6178,80,0.0119,0.9955,12,0.1367,-0.91,-1.0
149,849,138586,1.6854032101588348e-23,0.0003377135177761921,0.00010616029532520777,0.0003377135177761921,0.8320070371541816,11.479164108214219,9.324444987347343,-79.63463483155168,56.23361463326328,-0.32160870024379273,79.63463483155168,0.0002609169210397097,12.563944553435217,6.523981154020202,-4.378591718669558,5.319104589181433,0.014773697540144072,5.319104589181433,0.5706140372774798,3.8993041319113537,1.8061360867893372,0.16779682440518265,1.4003950258427706,0.8334053502997482,1.4142115624116159e-08,1.856036995490107,1.2317229808923185,0.0010423624200668336,1.414138895196773,0.936375889734979,0.0001578413258455644,-0.7166599305220772,0,0,0,0.01895255570708449,0.8576306101916983,372,0.4073,0.06121,0.7599044458897886,0,0,0,0.4216,277,0.7677840160060285,0.011239,0.011238788449485781,256,7.988371179929177e-10,8.072459618209091e-11,1.4833443165247032e-10,5.106470016813202e-07,5.410502117461221e-05,-1.2993065093336327e-11,18.953127871059095,5.795036185774747,6.946138875784676,2.943431683739082,0.7628257762779098,1.0626431568302448,-0.1638006981747637,0.12216192871257069,0.15952808991360537,621.5301383382728,289.80349745251647,0.6091701423236999,0.6091702429805136,0.609170287691728,0.7614628037256419,1.1653189859502147e-06,397,0.1989,0.1982,0.00936,0.067309,2,0.0811,0.9003,-0.00032,19.997,9.9985,2.0,0.4121,1.0,0.80223,0.58479,1.21979,0.22483,0.9177,1.0169,1.1081,0.5006,3.2337,0.6467,0.0,0.2217,5.2314,1.6178,80,0.0627,-0.8924,12,0.2532,-0.9792,0.0
150,849,138586,1.3889699929259325e-12,0.00032548731896807153,0.00010170763053067743,0.00032548731896807153,0.8281552143231179,11.482763817289625,9.32460987101128,-79.60408363914141,56.08545108156685,-0.293071374399346,79.60408363914141,0.0004696078631098999,12.564703886210403,6.552163942663888,-4.426813894708633,5.3715235374939,0.015089291974542599,5.3715235374939,0.5738720946463726,3.9056486366061782,1.8118716151902357,0.13122791431578695,1.4512629419719314,0.8333399086083403,0.01403393242621663,1.8701674962478005,1.2410867396622676,0.010481009775081707,1.4141542815004442,0.9748459965679466,0.0005782500042852008,-0.7139846262372724,0,0,0,0.019072892644621448,0.8593465592382958,372,0.4056,0.05701,0.7644840052995571,0,0,0,0.4187,276,0.7681771245933242,-0.005342,-0.005341736195894953,256,7.349293635300567e-10,5.5982610457036434e-11,8.881960859255186e-11,7.664645211554708e-07,5.190562151112866e-05,-2.694749695682103e-12,18.815637898539272,5.810442102363539,6.967982981343789,3.1393126391079518,0.8398988366827653,1.1782345300336945,0.02017811862740861,0.11833066293337459,0.30186187434029704,621.5289598240194,289.80294794167,0.6091701475860933,0.6091702453243553,0.6091702876917274,0.7614628066554441,1.1231332230394836e-06,397,0.1842,0.1813,0.01698,0.066308,2,0.0749,0.9587,-0.000267,19.997,9.9984,2.0,0.4108,1.0,0.80096,0.58392,1.21867,0.22593,0.9265,1.0081,1.0881,0.5006,3.2323,0.6465,0.0,0.2216,5.2291,1.6178,80,0.0861,-0.9331,12,0.2155,-0.9624,1.0
